            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2458096.166666667, A.D. 2017-Dec-08 16:00:00.0000,  4.287626098871944E+09, -1.295852145426879E+09, -7.212721005379224E+07,
2458096.208333333, A.D. 2017-Dec-08 17:00:00.0000,  4.287631630745741E+09, -1.295833297550057E+09, -7.212772534813046E+07,
2458096.250000000, A.D. 2017-Dec-08 18:00:00.0000,  4.287637162544991E+09, -1.295814449637376E+09, -7.212824063687438E+07,
2458096.291666667, A.D. 2017-Dec-08 19:00:00.0000,  4.287642694269679E+09, -1.295795601688818E+09, -7.212875591999614E+07,
2458096.333333333, A.D. 2017-Dec-08 20:00:00.0000,  4.287648225919788E+09, -1.295776753704370E+09, -7.212927119746763E+07,
2458096.375000000, A.D. 2017-Dec-08 21:00:00.0000,  4.287653757495303E+09, -1.295757905684013E+09, -7.212978646926135E+07,
2458096.416666667, A.D. 2017-Dec-08 22:00:00.0000,  4.287659288996207E+09, -1.295739057627731E+09, -7.213030173534912E+07,
2458096.458333333, A.D. 2017-Dec-08 23:00:00.0000,  4.287664820422485E+09, -1.295720209535510E+09, -7.213081699570298E+07,
2458096.500000000, A.D. 2017-Dec-09 00:00:00.0000,  4.287670351774119E+09, -1.295701361407331E+09, -7.213133225029498E+07,
2458096.541666667, A.D. 2017-Dec-09 01:00:00.0000,  4.287675883051095E+09, -1.295682513243181E+09, -7.213184749909741E+07,
2458096.583333333, A.D. 2017-Dec-09 02:00:00.0000,  4.287681414253397E+09, -1.295663665043041E+09, -7.213236274208218E+07,
2458096.625000000, A.D. 2017-Dec-09 03:00:00.0000,  4.287686945381007E+09, -1.295644816806896E+09, -7.213287797922140E+07,
2458096.666666667, A.D. 2017-Dec-09 04:00:00.0000,  4.287692476433910E+09, -1.295625968534729E+09, -7.213339321048743E+07,
2458096.708333333, A.D. 2017-Dec-09 05:00:00.0000,  4.287698007412090E+09, -1.295607120226525E+09, -7.213390843585193E+07,
2458096.750000000, A.D. 2017-Dec-09 06:00:00.0000,  4.287703538315531E+09, -1.295588271882267E+09, -7.213442365528709E+07,
2458096.791666667, A.D. 2017-Dec-09 07:00:00.0000,  4.287709069144216E+09, -1.295569423501940E+09, -7.213493886876512E+07,
2458096.833333333, A.D. 2017-Dec-09 08:00:00.0000,  4.287714599898130E+09, -1.295550575085526E+09, -7.213545407625806E+07,
2458096.875000000, A.D. 2017-Dec-09 09:00:00.0000,  4.287720130577257E+09, -1.295531726633011E+09, -7.213596927773786E+07,
2458096.916666667, A.D. 2017-Dec-09 10:00:00.0000,  4.287725661181580E+09, -1.295512878144377E+09, -7.213648447317690E+07,
2458096.958333333, A.D. 2017-Dec-09 11:00:00.0000,  4.287731191711083E+09, -1.295494029619608E+09, -7.213699966254699E+07,
2458097.000000000, A.D. 2017-Dec-09 12:00:00.0000,  4.287736722165751E+09, -1.295475181058688E+09, -7.213751484582049E+07,
2458097.041666667, A.D. 2017-Dec-09 13:00:00.0000,  4.287742252545567E+09, -1.295456332461601E+09, -7.213803002296907E+07,
2458097.083333333, A.D. 2017-Dec-09 14:00:00.0000,  4.287747782850515E+09, -1.295437483828332E+09, -7.213854519396502E+07,
2458097.125000000, A.D. 2017-Dec-09 15:00:00.0000,  4.287753313080578E+09, -1.295418635158863E+09, -7.213906035878062E+07,
2458097.166666667, A.D. 2017-Dec-09 16:00:00.0000,  4.287758843235743E+09, -1.295399786453178E+09, -7.213957551738763E+07,
2458097.208333333, A.D. 2017-Dec-09 17:00:00.0000,  4.287764373315990E+09, -1.295380937711262E+09, -7.214009066975844E+07,
2458097.250000000, A.D. 2017-Dec-09 18:00:00.0000,  4.287769903321306E+09, -1.295362088933097E+09, -7.214060581586486E+07,
2458097.291666667, A.D. 2017-Dec-09 19:00:00.0000,  4.287775433251674E+09, -1.295343240118669E+09, -7.214112095567894E+07,
2458097.333333333, A.D. 2017-Dec-09 20:00:00.0000,  4.287780963107076E+09, -1.295324391267960E+09, -7.214163608917320E+07,
2458097.375000000, A.D. 2017-Dec-09 21:00:00.0000,  4.287786492887499E+09, -1.295305542380955E+09, -7.214215121631914E+07,
2458097.416666667, A.D. 2017-Dec-09 22:00:00.0000,  4.287792022592925E+09, -1.295286693457638E+09, -7.214266633708930E+07,
2458097.458333333, A.D. 2017-Dec-09 23:00:00.0000,  4.287797552223339E+09, -1.295267844497991E+09, -7.214318145145565E+07,
2458097.500000000, A.D. 2017-Dec-10 00:00:00.0000,  4.287803081778723E+09, -1.295248995502000E+09, -7.214369655939001E+07,
2458097.541666667, A.D. 2017-Dec-10 01:00:00.0000,  4.287808611259063E+09, -1.295230146469647E+09, -7.214421166086489E+07,
2458097.583333333, A.D. 2017-Dec-10 02:00:00.0000,  4.287814140664342E+09, -1.295211297400917E+09, -7.214472675585204E+07,
2458097.625000000, A.D. 2017-Dec-10 03:00:00.0000,  4.287819669994545E+09, -1.295192448295794E+09, -7.214524184432364E+07,
2458097.666666667, A.D. 2017-Dec-10 04:00:00.0000,  4.287825199249654E+09, -1.295173599154260E+09, -7.214575692625165E+07,
2458097.708333333, A.D. 2017-Dec-10 05:00:00.0000,  4.287830728429654E+09, -1.295154749976301E+09, -7.214627200160861E+07,
2458097.750000000, A.D. 2017-Dec-10 06:00:00.0000,  4.287836257534529E+09, -1.295135900761900E+09, -7.214678707036620E+07,
2458097.791666667, A.D. 2017-Dec-10 07:00:00.0000,  4.287841786564262E+09, -1.295117051511040E+09, -7.214730213249648E+07,
2458097.833333333, A.D. 2017-Dec-10 08:00:00.0000,  4.287847315518839E+09, -1.295098202223706E+09, -7.214781718797153E+07,
2458097.875000000, A.D. 2017-Dec-10 09:00:00.0000,  4.287852844398242E+09, -1.295079352899882E+09, -7.214833223676366E+07,
2458097.916666667, A.D. 2017-Dec-10 10:00:00.0000,  4.287858373202455E+09, -1.295060503539550E+09, -7.214884727884495E+07,
2458097.958333333, A.D. 2017-Dec-10 11:00:00.0000,  4.287863901931463E+09, -1.295041654142696E+09, -7.214936231418717E+07,
2458098.000000000, A.D. 2017-Dec-10 12:00:00.0000,  4.287869430585249E+09, -1.295022804709302E+09, -7.214987734276265E+07,
2458098.041666667, A.D. 2017-Dec-10 13:00:00.0000,  4.287874959163797E+09, -1.295003955239353E+09, -7.215039236454344E+07,
2458098.083333333, A.D. 2017-Dec-10 14:00:00.0000,  4.287880487667092E+09, -1.294985105732832E+09, -7.215090737950158E+07,
2458098.125000000, A.D. 2017-Dec-10 15:00:00.0000,  4.287886016095117E+09, -1.294966256189724E+09, -7.215142238760924E+07,
2458098.166666667, A.D. 2017-Dec-10 16:00:00.0000,  4.287891544447855E+09, -1.294947406610012E+09, -7.215193738883829E+07,
2458098.208333333, A.D. 2017-Dec-10 17:00:00.0000,  4.287897072725292E+09, -1.294928556993680E+09, -7.215245238316113E+07,
2458098.250000000, A.D. 2017-Dec-10 18:00:00.0000,  4.287902600927410E+09, -1.294909707340711E+09, -7.215296737054956E+07,
2458098.291666667, A.D. 2017-Dec-10 19:00:00.0000,  4.287908129054194E+09, -1.294890857651090E+09, -7.215348235097599E+07,
2458098.333333333, A.D. 2017-Dec-10 20:00:00.0000,  4.287913657105628E+09, -1.294872007924800E+09, -7.215399732441199E+07,
2458098.375000000, A.D. 2017-Dec-10 21:00:00.0000,  4.287919185081696E+09, -1.294853158161825E+09, -7.215451229083002E+07,
2458098.416666667, A.D. 2017-Dec-10 22:00:00.0000,  4.287924712982381E+09, -1.294834308362149E+09, -7.215502725020212E+07,
2458098.458333333, A.D. 2017-Dec-10 23:00:00.0000,  4.287930240807667E+09, -1.294815458525757E+09, -7.215554220250040E+07,
2458098.500000000, A.D. 2017-Dec-11 00:00:00.0000,  4.287935768557539E+09, -1.294796608652631E+09, -7.215605714769679E+07,
2458098.541666667, A.D. 2017-Dec-11 01:00:00.0000,  4.287941296231980E+09, -1.294777758742755E+09, -7.215657208576351E+07,
2458098.583333333, A.D. 2017-Dec-11 02:00:00.0000,  4.287946823830975E+09, -1.294758908796113E+09, -7.215708701667249E+07,
2458098.625000000, A.D. 2017-Dec-11 03:00:00.0000,  4.287952351354506E+09, -1.294740058812690E+09, -7.215760194039607E+07,
2458098.666666667, A.D. 2017-Dec-11 04:00:00.0000,  4.287957878802558E+09, -1.294721208792468E+09, -7.215811685690606E+07,
2458098.708333333, A.D. 2017-Dec-11 05:00:00.0000,  4.287963406175116E+09, -1.294702358735432E+09, -7.215863176617461E+07,
2458098.750000000, A.D. 2017-Dec-11 06:00:00.0000,  4.287968933472162E+09, -1.294683508641566E+09, -7.215914666817391E+07,
2458098.791666667, A.D. 2017-Dec-11 07:00:00.0000,  4.287974460693681E+09, -1.294664658510853E+09, -7.215966156287593E+07,
2458098.833333333, A.D. 2017-Dec-11 08:00:00.0000,  4.287979987839657E+09, -1.294645808343277E+09, -7.216017645025301E+07,
2458098.875000000, A.D. 2017-Dec-11 09:00:00.0000,  4.287985514910073E+09, -1.294626958138822E+09, -7.216069133027673E+07,
2458098.916666667, A.D. 2017-Dec-11 10:00:00.0000,  4.287991041904914E+09, -1.294608107897471E+09, -7.216120620291966E+07,
2458098.958333333, A.D. 2017-Dec-11 11:00:00.0000,  4.287996568824163E+09, -1.294589257619210E+09, -7.216172106815368E+07,
2458099.000000000, A.D. 2017-Dec-11 12:00:00.0000,  4.288002095667805E+09, -1.294570407304021E+09, -7.216223592595083E+07,
2458099.041666667, A.D. 2017-Dec-11 13:00:00.0000,  4.288007622435823E+09, -1.294551556951888E+09, -7.216275077628332E+07,
2458099.083333333, A.D. 2017-Dec-11 14:00:00.0000,  4.288013149128201E+09, -1.294532706562795E+09, -7.216326561912304E+07,
2458099.125000000, A.D. 2017-Dec-11 15:00:00.0000,  4.288018675744925E+09, -1.294513856136726E+09, -7.216378045444232E+07,
2458099.166666667, A.D. 2017-Dec-11 16:00:00.0000,  4.288024202285975E+09, -1.294495005673664E+09, -7.216429528221303E+07,
2458099.208333333, A.D. 2017-Dec-11 17:00:00.0000,  4.288029728751338E+09, -1.294476155173594E+09, -7.216481010240734E+07,
2458099.250000000, A.D. 2017-Dec-11 18:00:00.0000,  4.288035255140996E+09, -1.294457304636500E+09, -7.216532491499746E+07,
2458099.291666667, A.D. 2017-Dec-11 19:00:00.0000,  4.288040781454934E+09, -1.294438454062364E+09, -7.216583971995521E+07,
2458099.333333333, A.D. 2017-Dec-11 20:00:00.0000,  4.288046307693136E+09, -1.294419603451172E+09, -7.216635451725286E+07,
2458099.375000000, A.D. 2017-Dec-11 21:00:00.0000,  4.288051833855586E+09, -1.294400752802906E+09, -7.216686930686241E+07,
2458099.416666667, A.D. 2017-Dec-11 22:00:00.0000,  4.288057359942267E+09, -1.294381902117551E+09, -7.216738408875591E+07,
2458099.458333333, A.D. 2017-Dec-11 23:00:00.0000,  4.288062885953164E+09, -1.294363051395091E+09, -7.216789886290556E+07,
2458099.500000000, A.D. 2017-Dec-12 00:00:00.0000,  4.288068411888259E+09, -1.294344200635508E+09, -7.216841362928367E+07,
2458099.541666667, A.D. 2017-Dec-12 01:00:00.0000,  4.288073937747539E+09, -1.294325349838787E+09, -7.216892838786167E+07,
2458099.583333333, A.D. 2017-Dec-12 02:00:00.0000,  4.288079463530985E+09, -1.294306499004913E+09, -7.216944313861215E+07,
2458099.625000000, A.D. 2017-Dec-12 03:00:00.0000,  4.288084989238583E+09, -1.294287648133868E+09, -7.216995788150704E+07,
2458099.666666667, A.D. 2017-Dec-12 04:00:00.0000,  4.288090514870317E+09, -1.294268797225636E+09, -7.217047261651826E+07,
2458099.708333333, A.D. 2017-Dec-12 05:00:00.0000,  4.288096040426168E+09, -1.294249946280202E+09, -7.217098734361815E+07,
2458099.750000000, A.D. 2017-Dec-12 06:00:00.0000,  4.288101565906123E+09, -1.294231095297549E+09, -7.217150206277889E+07,
2458099.791666667, A.D. 2017-Dec-12 07:00:00.0000,  4.288107091310165E+09, -1.294212244277661E+09, -7.217201677397215E+07,
2458099.833333333, A.D. 2017-Dec-12 08:00:00.0000,  4.288112616638278E+09, -1.294193393220521E+09, -7.217253147717047E+07,
2458099.875000000, A.D. 2017-Dec-12 09:00:00.0000,  4.288118141890445E+09, -1.294174542126115E+09, -7.217304617234564E+07,
2458099.916666667, A.D. 2017-Dec-12 10:00:00.0000,  4.288123667066650E+09, -1.294155690994424E+09, -7.217356085946977E+07,
2458099.958333333, A.D. 2017-Dec-12 11:00:00.0000,  4.288129192166879E+09, -1.294136839825434E+09, -7.217407553851503E+07,
2458100.000000000, A.D. 2017-Dec-12 12:00:00.0000,  4.288134717191113E+09, -1.294117988619128E+09, -7.217459020945328E+07,
2458100.041666667, A.D. 2017-Dec-12 13:00:00.0000,  4.288140242139338E+09, -1.294099137375489E+09, -7.217510487225688E+07,
2458100.083333333, A.D. 2017-Dec-12 14:00:00.0000,  4.288145767011538E+09, -1.294080286094503E+09, -7.217561952689791E+07,
2458100.125000000, A.D. 2017-Dec-12 15:00:00.0000,  4.288151291807695E+09, -1.294061434776151E+09, -7.217613417334825E+07,
2458100.166666667, A.D. 2017-Dec-12 16:00:00.0000,  4.288156816527795E+09, -1.294042583420419E+09, -7.217664881158018E+07,
2458100.208333333, A.D. 2017-Dec-12 17:00:00.0000,  4.288162341171820E+09, -1.294023732027290E+09, -7.217716344156569E+07,
2458100.250000000, A.D. 2017-Dec-12 18:00:00.0000,  4.288167865739756E+09, -1.294004880596748E+09, -7.217767806327683E+07,
2458100.291666667, A.D. 2017-Dec-12 19:00:00.0000,  4.288173390231586E+09, -1.293986029128778E+09, -7.217819267668557E+07,
2458100.333333333, A.D. 2017-Dec-12 20:00:00.0000,  4.288178914647293E+09, -1.293967177623361E+09, -7.217870728176433E+07,
2458100.375000000, A.D. 2017-Dec-12 21:00:00.0000,  4.288184438986862E+09, -1.293948326080482E+09, -7.217922187848473E+07,
2458100.416666667, A.D. 2017-Dec-12 22:00:00.0000,  4.288189963250277E+09, -1.293929474500126E+09, -7.217973646681941E+07,
2458100.458333333, A.D. 2017-Dec-12 23:00:00.0000,  4.288195487437521E+09, -1.293910622882276E+09, -7.218025104674011E+07,
2458100.500000000, A.D. 2017-Dec-13 00:00:00.0000,  4.288201011548578E+09, -1.293891771226916E+09, -7.218076561821890E+07,
2458100.541666667, A.D. 2017-Dec-13 01:00:00.0000,  4.288206535574710E+09, -1.293872919545742E+09, -7.218128018516028E+07,
2458100.583333333, A.D. 2017-Dec-13 02:00:00.0000,  4.288212059507206E+09, -1.293854067850462E+09, -7.218179475150210E+07,
2458100.625000000, A.D. 2017-Dec-13 03:00:00.0000,  4.288217583346096E+09, -1.293835216141076E+09, -7.218230931726652E+07,
2458100.666666667, A.D. 2017-Dec-13 04:00:00.0000,  4.288223107091406E+09, -1.293816364417583E+09, -7.218282388247603E+07,
2458100.708333333, A.D. 2017-Dec-13 05:00:00.0000,  4.288228630743165E+09, -1.293797512679986E+09, -7.218333844715285E+07,
2458100.750000000, A.D. 2017-Dec-13 06:00:00.0000,  4.288234154301404E+09, -1.293778660928282E+09, -7.218385301131916E+07,
2458100.791666667, A.D. 2017-Dec-13 07:00:00.0000,  4.288239677766148E+09, -1.293759809162473E+09, -7.218436757499743E+07,
2458100.833333333, A.D. 2017-Dec-13 08:00:00.0000,  4.288245201137426E+09, -1.293740957382559E+09, -7.218488213820970E+07,
2458100.875000000, A.D. 2017-Dec-13 09:00:00.0000,  4.288250724415268E+09, -1.293722105588539E+09, -7.218539670097816E+07,
2458100.916666667, A.D. 2017-Dec-13 10:00:00.0000,  4.288256247599700E+09, -1.293703253780414E+09, -7.218591126332557E+07,
2458100.958333333, A.D. 2017-Dec-13 11:00:00.0000,  4.288261770690753E+09, -1.293684401958184E+09, -7.218642582527393E+07,
2458101.000000000, A.D. 2017-Dec-13 12:00:00.0000,  4.288267293688454E+09, -1.293665550121849E+09, -7.218694038684547E+07,
2458101.041666667, A.D. 2017-Dec-13 13:00:00.0000,  4.288272816592831E+09, -1.293646698271409E+09, -7.218745494806254E+07,
2458101.083333333, A.D. 2017-Dec-13 14:00:00.0000,  4.288278339403913E+09, -1.293627846406865E+09, -7.218796950894755E+07,
2458101.125000000, A.D. 2017-Dec-13 15:00:00.0000,  4.288283862121727E+09, -1.293608994528216E+09, -7.218848406952256E+07,
2458101.166666667, A.D. 2017-Dec-13 16:00:00.0000,  4.288289384746304E+09, -1.293590142635463E+09, -7.218899862981004E+07,
2458101.208333333, A.D. 2017-Dec-13 17:00:00.0000,  4.288294907277670E+09, -1.293571290728605E+09, -7.218951318983209E+07,
2458101.250000000, A.D. 2017-Dec-13 18:00:00.0000,  4.288300429715854E+09, -1.293552438807643E+09, -7.219002774961096E+07,
2458101.291666667, A.D. 2017-Dec-13 19:00:00.0000,  4.288305952060885E+09, -1.293533586872577E+09, -7.219054230916923E+07,
2458101.333333333, A.D. 2017-Dec-13 20:00:00.0000,  4.288311474312790E+09, -1.293514734923408E+09, -7.219105686852896E+07,
2458101.375000000, A.D. 2017-Dec-13 21:00:00.0000,  4.288316996471599E+09, -1.293495882960134E+09, -7.219157142771244E+07,
2458101.416666667, A.D. 2017-Dec-13 22:00:00.0000,  4.288322518537339E+09, -1.293477030982757E+09, -7.219208598674208E+07,
2458101.458333333, A.D. 2017-Dec-13 23:00:00.0000,  4.288328040510039E+09, -1.293458178991277E+09, -7.219260054563999E+07,
2458101.500000000, A.D. 2017-Dec-14 00:00:00.0000,  4.288333562389728E+09, -1.293439326985692E+09, -7.219311510442865E+07,
2458101.541666667, A.D. 2017-Dec-14 01:00:00.0000,  4.288339084176434E+09, -1.293420474966005E+09, -7.219362966313016E+07,
2458101.583333333, A.D. 2017-Dec-14 02:00:00.0000,  4.288344605870183E+09, -1.293401622932215E+09, -7.219414422176665E+07,
2458101.625000000, A.D. 2017-Dec-14 03:00:00.0000,  4.288350127471007E+09, -1.293382770884321E+09, -7.219465878036082E+07,
2458101.666666667, A.D. 2017-Dec-14 04:00:00.0000,  4.288355648978932E+09, -1.293363918822325E+09, -7.219517333893484E+07,
2458101.708333333, A.D. 2017-Dec-14 05:00:00.0000,  4.288361170393987E+09, -1.293345066746226E+09, -7.219568789751065E+07,
2458101.750000000, A.D. 2017-Dec-14 06:00:00.0000,  4.288366691716200E+09, -1.293326214656024E+09, -7.219620245611107E+07,
2458101.791666667, A.D. 2017-Dec-14 07:00:00.0000,  4.288372212945601E+09, -1.293307362551719E+09, -7.219671701475805E+07,
2458101.833333333, A.D. 2017-Dec-14 08:00:00.0000,  4.288377734082216E+09, -1.293288510433313E+09, -7.219723157347381E+07,
2458101.875000000, A.D. 2017-Dec-14 09:00:00.0000,  4.288383255126075E+09, -1.293269658300804E+09, -7.219774613228071E+07,
2458101.916666667, A.D. 2017-Dec-14 10:00:00.0000,  4.288388776077205E+09, -1.293250806154193E+09, -7.219826069120097E+07,
2458101.958333333, A.D. 2017-Dec-14 11:00:00.0000,  4.288394296935636E+09, -1.293231953993479E+09, -7.219877525025725E+07,
2458102.000000000, A.D. 2017-Dec-14 12:00:00.0000,  4.288399817701395E+09, -1.293213101818665E+09, -7.219928980947137E+07,
2458102.041666667, A.D. 2017-Dec-14 13:00:00.0000,  4.288405338374512E+09, -1.293194249629748E+09, -7.219980436886597E+07,
2458102.083333333, A.D. 2017-Dec-14 14:00:00.0000,  4.288410858955012E+09, -1.293175397426729E+09, -7.220031892846292E+07,
2458102.125000000, A.D. 2017-Dec-14 15:00:00.0000,  4.288416379442927E+09, -1.293156545209609E+09, -7.220083348828483E+07,
2458102.166666667, A.D. 2017-Dec-14 16:00:00.0000,  4.288421899838284E+09, -1.293137692978388E+09, -7.220134804835397E+07,
2458102.208333333, A.D. 2017-Dec-14 17:00:00.0000,  4.288427420141111E+09, -1.293118840733065E+09, -7.220186260869253E+07,
2458102.250000000, A.D. 2017-Dec-14 18:00:00.0000,  4.288432940351437E+09, -1.293099988473641E+09, -7.220237716932267E+07,
2458102.291666667, A.D. 2017-Dec-14 19:00:00.0000,  4.288438460469289E+09, -1.293081136200117E+09, -7.220289173026681E+07,
2458102.333333333, A.D. 2017-Dec-14 20:00:00.0000,  4.288443980494697E+09, -1.293062283912491E+09, -7.220340629154718E+07,
2458102.375000000, A.D. 2017-Dec-14 21:00:00.0000,  4.288449500427689E+09, -1.293043431610765E+09, -7.220392085318619E+07,
2458102.416666667, A.D. 2017-Dec-14 22:00:00.0000,  4.288455020268292E+09, -1.293024579294938E+09, -7.220443541520613E+07,
2458102.458333333, A.D. 2017-Dec-14 23:00:00.0000,  4.288460540016536E+09, -1.293005726965010E+09, -7.220494997762907E+07,
2458102.500000000, A.D. 2017-Dec-15 00:00:00.0000,  4.288466059672449E+09, -1.292986874620982E+09, -7.220546454047763E+07,
2458102.541666667, A.D. 2017-Dec-15 01:00:00.0000,  4.288471579236059E+09, -1.292968022262854E+09, -7.220597910377353E+07,
2458102.583333333, A.D. 2017-Dec-15 02:00:00.0000,  4.288477098707395E+09, -1.292949169890626E+09, -7.220649366753960E+07,
2458102.625000000, A.D. 2017-Dec-15 03:00:00.0000,  4.288482618086483E+09, -1.292930317504297E+09, -7.220700823179799E+07,
2458102.666666667, A.D. 2017-Dec-15 04:00:00.0000,  4.288488137373355E+09, -1.292911465103869E+09, -7.220752279657066E+07,
2458102.708333333, A.D. 2017-Dec-15 05:00:00.0000,  4.288493656568037E+09, -1.292892612689341E+09, -7.220803736188030E+07,
2458102.750000000, A.D. 2017-Dec-15 06:00:00.0000,  4.288499175670557E+09, -1.292873760260714E+09, -7.220855192774910E+07,
2458102.791666667, A.D. 2017-Dec-15 07:00:00.0000,  4.288504694680945E+09, -1.292854907817987E+09, -7.220906649419904E+07,
2458102.833333333, A.D. 2017-Dec-15 08:00:00.0000,  4.288510213599228E+09, -1.292836055361161E+09, -7.220958106125289E+07,
