

*******************************************************************************
Ephemeris / WWW_USER Mon Apr  3 08:54:02 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup365_merged}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2017-Oct-14 10:00:00.0000 TDB
Stop  time      : A.D. 2018-Jan-17 10:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-D
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2458087.375000000, A.D. 2017-Nov-29 21:00:00.0000, -6.586323866187886E+08, -4.430102468226097E+08, -1.738615795770142E+08,
2458087.416666667, A.D. 2017-Nov-29 22:00:00.0000, -6.586053973361583E+08, -4.430430066065062E+08, -1.738762783434806E+08,
2458087.458333333, A.D. 2017-Nov-29 23:00:00.0000, -6.585784054740729E+08, -4.430757646741152E+08, -1.738909764040354E+08,
2458087.500000000, A.D. 2017-Nov-30 00:00:00.0000, -6.585514110806607E+08, -4.431085209816570E+08, -1.739056737384882E+08,
2458087.541666667, A.D. 2017-Nov-30 01:00:00.0000, -6.585244142091496E+08, -4.431412754919662E+08, -1.739203703298840E+08,
2458087.583333333, A.D. 2017-Nov-30 02:00:00.0000, -6.584974149186311E+08, -4.431740281750847E+08, -1.739350661647871E+08,
2458087.625000000, A.D. 2017-Nov-30 03:00:00.0000, -6.584704132710607E+08, -4.432067790090216E+08, -1.739497612336076E+08,
2458087.666666667, A.D. 2017-Nov-30 04:00:00.0000, -6.584434093298931E+08, -4.432395279796606E+08, -1.739644555305365E+08,
2458087.708333333, A.D. 2017-Nov-30 05:00:00.0000, -6.584164031593152E+08, -4.432722750811296E+08, -1.739791490537075E+08,
2458087.750000000, A.D. 2017-Nov-30 06:00:00.0000, -6.583893948230448E+08, -4.433050203158593E+08, -1.739938418052061E+08,
2458087.791666667, A.D. 2017-Nov-30 07:00:00.0000, -6.583623843829852E+08, -4.433377636944029E+08, -1.740085337909629E+08,
2458087.833333333, A.D. 2017-Nov-30 08:00:00.0000, -6.583353718978957E+08, -4.433705052350626E+08, -1.740232250205563E+08,
2458087.875000000, A.D. 2017-Nov-30 09:00:00.0000, -6.583083574221466E+08, -4.434032449633578E+08, -1.740379155069392E+08,
2458087.916666667, A.D. 2017-Nov-30 10:00:00.0000, -6.582813410045961E+08, -4.434359829113488E+08, -1.740526052661003E+08,
2458087.958333333, A.D. 2017-Nov-30 11:00:00.0000, -6.582543226875981E+08, -4.434687191168319E+08, -1.740672943166647E+08,
2458088.000000000, A.D. 2017-Nov-30 12:00:00.0000, -6.582273025061538E+08, -4.435014536224135E+08, -1.740819826794396E+08,
2458088.041666667, A.D. 2017-Nov-30 13:00:00.0000, -6.582002804872169E+08, -4.435341864744765E+08, -1.740966703769112E+08,
2458088.083333333, A.D. 2017-Nov-30 14:00:00.0000, -6.581732566491669E+08, -4.435669177220530E+08, -1.741113574326986E+08,
2458088.125000000, A.D. 2017-Nov-30 15:00:00.0000, -6.581462310014659E+08, -4.435996474156242E+08, -1.741260438709776E+08,
2458088.166666667, A.D. 2017-Nov-30 16:00:00.0000, -6.581192035445158E+08, -4.436323756058708E+08, -1.741407297158820E+08,
2458088.208333333, A.D. 2017-Nov-30 17:00:00.0000, -6.580921742697272E+08, -4.436651023424045E+08, -1.741554149909014E+08,
2458088.250000000, A.D. 2017-Nov-30 18:00:00.0000, -6.580651431598082E+08, -4.436978276725113E+08, -1.741700997182857E+08,
2458088.291666667, A.D. 2017-Nov-30 19:00:00.0000, -6.580381101892726E+08, -4.437305516399420E+08, -1.741847839184777E+08,
2458088.333333333, A.D. 2017-Nov-30 20:00:00.0000, -6.580110753251607E+08, -4.437632742837825E+08, -1.741994676095849E+08,
2458088.375000000, A.D. 2017-Nov-30 21:00:00.0000, -6.579840385279535E+08, -4.437959956374373E+08, -1.742141508069100E+08,
2458088.416666667, A.D. 2017-Nov-30 22:00:00.0000, -6.579569997526625E+08, -4.438287157277553E+08, -1.742288335225507E+08,
2458088.458333333, A.D. 2017-Nov-30 23:00:00.0000, -6.579299589500592E+08, -4.438614345743232E+08, -1.742435157650820E+08,
2458088.500000000, A.D. 2017-Dec-01 00:00:00.0000, -6.579029160680146E+08, -4.438941521889446E+08, -1.742581975393287E+08,
2458088.541666667, A.D. 2017-Dec-01 01:00:00.0000, -6.578758710529093E+08, -4.439268685753202E+08, -1.742728788462350E+08,
2458088.583333333, A.D. 2017-Dec-01 02:00:00.0000, -6.578488238510740E+08, -4.439595837289345E+08, -1.742875596828324E+08,
2458088.625000000, A.D. 2017-Dec-01 03:00:00.0000, -6.578217744102249E+08, -4.439922976371503E+08, -1.743022400423073E+08,
2458088.666666667, A.D. 2017-Dec-01 04:00:00.0000, -6.577947226808550E+08, -4.440250102795048E+08, -1.743169199141636E+08,
2458088.708333333, A.D. 2017-Dec-01 05:00:00.0000, -6.577676686175456E+08, -4.440577216281969E+08, -1.743315992844753E+08,
2458088.750000000, A.D. 2017-Dec-01 06:00:00.0000, -6.577406121801717E+08, -4.440904316487487E+08, -1.743462781362204E+08,
2458088.791666667, A.D. 2017-Dec-01 07:00:00.0000, -6.577135533349699E+08, -4.441231403008227E+08, -1.743609564496868E+08,
2458088.833333333, A.D. 2017-Dec-01 08:00:00.0000, -6.576864920554500E+08, -4.441558475391706E+08, -1.743756342029390E+08,
2458088.875000000, A.D. 2017-Dec-01 09:00:00.0000, -6.576594283231318E+08, -4.441885533146890E+08, -1.743903113723317E+08,
2458088.916666667, A.D. 2017-Dec-01 10:00:00.0000, -6.576323621280935E+08, -4.442212575755568E+08, -1.744049879330611E+08,
2458088.958333333, A.D. 2017-Dec-01 11:00:00.0000, -6.576052934693239E+08, -4.442539602684251E+08, -1.744196638597365E+08,
2458089.000000000, A.D. 2017-Dec-01 12:00:00.0000, -6.575782223548739E+08, -4.442866613396357E+08, -1.744343391269636E+08,
2458089.041666667, A.D. 2017-Dec-01 13:00:00.0000, -6.575511488018088E+08, -4.443193607364398E+08, -1.744490137099238E+08,
2458089.083333333, A.D. 2017-Dec-01 14:00:00.0000, -6.575240728359631E+08, -4.443520584081925E+08, -1.744636875849398E+08,
2458089.125000000, A.D. 2017-Dec-01 15:00:00.0000, -6.574969944915078E+08, -4.443847543074977E+08, -1.744783607300142E+08,
2458089.166666667, A.D. 2017-Dec-01 16:00:00.0000, -6.574699138103431E+08, -4.444174483912841E+08, -1.744930331253324E+08,
2458089.208333333, A.D. 2017-Dec-01 17:00:00.0000, -6.574428308413304E+08, -4.444501406217856E+08, -1.745077047537179E+08,
2458089.250000000, A.D. 2017-Dec-01 18:00:00.0000, -6.574157456393821E+08, -4.444828309674140E+08, -1.745223756010335E+08,
2458089.291666667, A.D. 2017-Dec-01 19:00:00.0000, -6.573886582644331E+08, -4.445155194035019E+08, -1.745370456565196E+08,
2458089.333333333, A.D. 2017-Dec-01 20:00:00.0000, -6.573615687803136E+08, -4.445482059129074E+08, -1.745517149130640E+08,
2458089.375000000, A.D. 2017-Dec-01 21:00:00.0000, -6.573344772535458E+08, -4.445808904864684E+08, -1.745663833674001E+08,
2458089.416666667, A.D. 2017-Dec-01 22:00:00.0000, -6.573073837520875E+08, -4.446135731233029E+08, -1.745810510202293E+08,
2458089.458333333, A.D. 2017-Dec-01 23:00:00.0000, -6.572802883440396E+08, -4.446462538309548E+08, -1.745957178762701E+08,
2458089.500000000, A.D. 2017-Dec-02 00:00:00.0000, -6.572531910963342E+08, -4.446789326253872E+08, -1.746103839442348E+08,
2458089.541666667, A.D. 2017-Dec-02 01:00:00.0000, -6.572260920734185E+08, -4.447116095308288E+08, -1.746250492367344E+08,
2458089.583333333, A.D. 2017-Dec-02 02:00:00.0000, -6.571989913359487E+08, -4.447442845794753E+08, -1.746397137701164E+08,
2458089.625000000, A.D. 2017-Dec-02 03:00:00.0000, -6.571718889395218E+08, -4.447769578110363E+08, -1.746543775642292E+08,
2458089.666666667, A.D. 2017-Dec-02 04:00:00.0000, -6.571447849334964E+08, -4.448096292721009E+08, -1.746690406421008E+08,
2458089.708333333, A.D. 2017-Dec-02 05:00:00.0000, -6.571176793599967E+08, -4.448422990152470E+08, -1.746837030294988E+08,
2458089.750000000, A.D. 2017-Dec-02 06:00:00.0000, -6.570905722532849E+08, -4.448749670977615E+08, -1.746983647543070E+08,
2458089.791666667, A.D. 2017-Dec-02 07:00:00.0000, -6.570634636391592E+08, -4.449076335810472E+08, -1.747130258462332E+08,
2458089.833333333, A.D. 2017-Dec-02 08:00:00.0000, -6.570363535326542E+08, -4.449402985293069E+08, -1.747276863361570E+08,
2458089.875000000, A.D. 2017-Dec-02 09:00:00.0000, -6.570092419393287E+08, -4.449729620081256E+08, -1.747423462554630E+08,
2458089.916666667, A.D. 2017-Dec-02 10:00:00.0000, -6.569821288550473E+08, -4.450056240836660E+08, -1.747570056356533E+08,
2458089.958333333, A.D. 2017-Dec-02 11:00:00.0000, -6.569550142655917E+08, -4.450382848210068E+08, -1.747716645075524E+08,
2458090.000000000, A.D. 2017-Dec-02 12:00:00.0000, -6.569278981468351E+08, -4.450709442827284E+08, -1.747863229006363E+08,
2458090.041666667, A.D. 2017-Dec-02 13:00:00.0000, -6.569007804652545E+08, -4.451036025276442E+08, -1.748009808424343E+08,
2458090.083333333, A.D. 2017-Dec-02 14:00:00.0000, -6.568736611786741E+08, -4.451362596096308E+08, -1.748156383579842E+08,
2458090.125000000, A.D. 2017-Dec-02 15:00:00.0000, -6.568465402371836E+08, -4.451689155765564E+08, -1.748302954693342E+08,
2458090.166666667, A.D. 2017-Dec-02 16:00:00.0000, -6.568194175842154E+08, -4.452015704693216E+08, -1.748449521951030E+08,
2458090.208333333, A.D. 2017-Dec-02 17:00:00.0000, -6.567922931577594E+08, -4.452342243210399E+08, -1.748596085501083E+08,
2458090.250000000, A.D. 2017-Dec-02 18:00:00.0000, -6.567651668917028E+08, -4.452668771563851E+08, -1.748742645450768E+08,
2458090.291666667, A.D. 2017-Dec-02 19:00:00.0000, -6.567380387172626E+08, -4.452995289911326E+08, -1.748889201864473E+08,
2458090.333333333, A.D. 2017-Dec-02 20:00:00.0000, -6.567109085644857E+08, -4.453321798319062E+08, -1.749035754762745E+08,
2458090.375000000, A.D. 2017-Dec-02 21:00:00.0000, -6.566837763637688E+08, -4.453648296761450E+08, -1.749182304122360E+08,
2458090.416666667, A.D. 2017-Dec-02 22:00:00.0000, -6.566566420473650E+08, -4.453974785122859E+08, -1.749328849877436E+08,
2458090.458333333, A.D. 2017-Dec-02 23:00:00.0000, -6.566295055508305E+08, -4.454301263201548E+08, -1.749475391921520E+08,
2458090.500000000, A.D. 2017-Dec-03 00:00:00.0000, -6.566023668143758E+08, -4.454627730715523E+08, -1.749621930110589E+08,
2458090.541666667, A.D. 2017-Dec-03 01:00:00.0000, -6.565752257840878E+08, -4.454954187310129E+08, -1.749768464266866E+08,
2458090.583333333, A.D. 2017-Dec-03 02:00:00.0000, -6.565480824129958E+08, -4.455280632567124E+08, -1.749914994183309E+08,
2458090.625000000, A.D. 2017-Dec-03 03:00:00.0000, -6.565209366619611E+08, -4.455607066014985E+08, -1.750061519628668E+08,
2458090.666666667, A.D. 2017-Dec-03 04:00:00.0000, -6.564937885003752E+08, -4.455933487140151E+08, -1.750208040352954E+08,
2458090.708333333, A.D. 2017-Dec-03 05:00:00.0000, -6.564666379066614E+08, -4.456259895398934E+08, -1.750354556093196E+08,
2458090.750000000, A.D. 2017-Dec-03 06:00:00.0000, -6.564394848685734E+08, -4.456586290229807E+08, -1.750501066579354E+08,
2458090.791666667, A.D. 2017-Dec-03 07:00:00.0000, -6.564123293832961E+08, -4.456912671065833E+08, -1.750647571540258E+08,
2458090.833333333, A.D. 2017-Dec-03 08:00:00.0000, -6.563851714573500E+08, -4.457239037346950E+08, -1.750794070709450E+08,
2458090.875000000, A.D. 2017-Dec-03 09:00:00.0000, -6.563580111063114E+08, -4.457565388531923E+08, -1.750940563830850E+08,
2458090.916666667, A.D. 2017-Dec-03 10:00:00.0000, -6.563308483543532E+08, -4.457891724109728E+08, -1.751087050664102E+08,
2458090.958333333, A.D. 2017-Dec-03 11:00:00.0000, -6.563036832336224E+08, -4.458218043610180E+08, -1.751233530989553E+08,
2458091.000000000, A.D. 2017-Dec-03 12:00:00.0000, -6.562765157834660E+08, -4.458544346613623E+08, -1.751380004612753E+08,
2458091.041666667, A.D. 2017-Dec-03 13:00:00.0000, -6.562493460495185E+08, -4.458870632759539E+08, -1.751526471368419E+08,
2458091.083333333, A.D. 2017-Dec-03 14:00:00.0000, -6.562221740826726E+08, -4.459196901753913E+08, -1.751672931123785E+08,
2458091.125000000, A.D. 2017-Dec-03 15:00:00.0000, -6.561949999379458E+08, -4.459523153375226E+08, -1.751819383781295E+08,
2458091.166666667, A.D. 2017-Dec-03 16:00:00.0000, -6.561678236732686E+08, -4.459849387478997E+08, -1.751965829280570E+08,
2458091.208333333, A.D. 2017-Dec-03 17:00:00.0000, -6.561406453482133E+08, -4.460175604000730E+08, -1.752112267599631E+08,
2458091.250000000, A.D. 2017-Dec-03 18:00:00.0000, -6.561134650226904E+08, -4.460501802957256E+08, -1.752258698755332E+08,
2458091.291666667, A.D. 2017-Dec-03 19:00:00.0000, -6.560862827556337E+08, -4.460827984446392E+08, -1.752405122802995E+08,
2458091.333333333, A.D. 2017-Dec-03 20:00:00.0000, -6.560590986037045E+08, -4.461154148644911E+08, -1.752551539835254E+08,
2458091.375000000, A.D. 2017-Dec-03 21:00:00.0000, -6.560319126200376E+08, -4.461480295804867E+08, -1.752697949980097E+08,
2458091.416666667, A.D. 2017-Dec-03 22:00:00.0000, -6.560047248530561E+08, -4.461806426248287E+08, -1.752844353398168E+08,
2458091.458333333, A.D. 2017-Dec-03 23:00:00.0000, -6.559775353453785E+08, -4.462132540360361E+08, -1.752990750279340E+08,
2458091.500000000, A.D. 2017-Dec-04 00:00:00.0000, -6.559503441328404E+08, -4.462458638581216E+08, -1.753137140838651E+08,
2458091.541666667, A.D. 2017-Dec-04 01:00:00.0000, -6.559231512436510E+08, -4.462784721396438E+08, -1.753283525311655E+08,
2458091.583333333, A.D. 2017-Dec-04 02:00:00.0000, -6.558959566977055E+08, -4.463110789326520E+08, -1.753429903949288E+08,
2458091.625000000, A.D. 2017-Dec-04 03:00:00.0000, -6.558687605060672E+08, -4.463436842915425E+08, -1.753576277012333E+08,
2458091.666666667, A.D. 2017-Dec-04 04:00:00.0000, -6.558415626706402E+08, -4.463762882718467E+08, -1.753722644765602E+08,
2458091.708333333, A.D. 2017-Dec-04 05:00:00.0000, -6.558143631840464E+08, -4.464088909289751E+08, -1.753869007471929E+08,
2458091.750000000, A.D. 2017-Dec-04 06:00:00.0000, -6.557871620297238E+08, -4.464414923169388E+08, -1.754015365386092E+08,
2458091.791666667, A.D. 2017-Dec-04 07:00:00.0000, -6.557599591822592E+08, -4.464740924870767E+08, -1.754161718748800E+08,
2458091.833333333, A.D. 2017-Dec-04 08:00:00.0000, -6.557327546079586E+08, -4.465066914868190E+08, -1.754308067780885E+08,
2458091.875000000, A.D. 2017-Dec-04 09:00:00.0000, -6.557055482656447E+08, -4.465392893585289E+08, -1.754454412677905E+08,
2458091.916666667, A.D. 2017-Dec-04 10:00:00.0000, -6.556783401076317E+08, -4.465718861384831E+08, -1.754600753605429E+08,
2458091.958333333, A.D. 2017-Dec-04 11:00:00.0000, -6.556511300807693E+08, -4.466044818560775E+08, -1.754747090695420E+08,
2458092.000000000, A.D. 2017-Dec-04 12:00:00.0000, -6.556239181273423E+08, -4.466370765333966E+08, -1.754893424044350E+08,
2458092.041666667, A.D. 2017-Dec-04 13:00:00.0000, -6.555967041863536E+08, -4.466696701843031E+08, -1.755039753709063E+08,
2458092.083333333, A.D. 2017-Dec-04 14:00:00.0000, -6.555694881965470E+08, -4.467022628143600E+08, -1.755186079706755E+08,
2458092.125000000, A.D. 2017-Dec-04 15:00:00.0000, -6.555422700962216E+08, -4.467348544207659E+08, -1.755332402014761E+08,
2458092.166666667, A.D. 2017-Dec-04 16:00:00.0000, -6.555150498248020E+08, -4.467674449920543E+08, -1.755478720569342E+08,
2458092.208333333, A.D. 2017-Dec-04 17:00:00.0000, -6.554878273245648E+08, -4.468000345087036E+08, -1.755625035268849E+08,
2458092.250000000, A.D. 2017-Dec-04 18:00:00.0000, -6.554606025420105E+08, -4.468326229437190E+08, -1.755771345976700E+08,
2458092.291666667, A.D. 2017-Dec-04 19:00:00.0000, -6.554333754290338E+08, -4.468652102632913E+08, -1.755917652524703E+08,
2458092.333333333, A.D. 2017-Dec-04 20:00:00.0000, -6.554061459439478E+08, -4.468977964275845E+08, -1.756063954716976E+08,
2458092.375000000, A.D. 2017-Dec-04 21:00:00.0000, -6.553789140523701E+08, -4.469303813916602E+08, -1.756210252334480E+08,
2458092.416666667, A.D. 2017-Dec-04 22:00:00.0000, -6.553516797279502E+08, -4.469629651065239E+08, -1.756356545140124E+08,
2458092.458333333, A.D. 2017-Dec-04 23:00:00.0000, -6.553244429529217E+08, -4.469955475202681E+08, -1.756502832884293E+08,
2458092.500000000, A.D. 2017-Dec-05 00:00:00.0000, -6.552972037184572E+08, -4.470281285792756E+08, -1.756649115310638E+08,
2458092.541666667, A.D. 2017-Dec-05 01:00:00.0000, -6.552699620248181E+08, -4.470607082294514E+08, -1.756795392161961E+08,
2458092.583333333, A.D. 2017-Dec-05 02:00:00.0000, -6.552427178812987E+08, -4.470932864174492E+08, -1.756941663186059E+08,
2458092.625000000, A.D. 2017-Dec-05 03:00:00.0000, -6.552154713059715E+08, -4.471258630918664E+08, -1.757087928141364E+08,
2458092.666666667, A.D. 2017-Dec-05 04:00:00.0000, -6.551882223252443E+08, -4.471584382043791E+08, -1.757234186802300E+08,
2458092.708333333, A.D. 2017-Dec-05 05:00:00.0000, -6.551609709732468E+08, -4.471910117108021E+08, -1.757380438964217E+08,
2458092.750000000, A.D. 2017-Dec-05 06:00:00.0000, -6.551337172910649E+08, -4.472235835720519E+08, -1.757526684447877E+08,
2458092.791666667, A.D. 2017-Dec-05 07:00:00.0000, -6.551064613258394E+08, -4.472561537550019E+08, -1.757672923103373E+08,
2458092.833333333, A.D. 2017-Dec-05 08:00:00.0000, -6.550792031297500E+08, -4.472887222332156E+08, -1.757819154813474E+08,
2458092.875000000, A.D. 2017-Dec-05 09:00:00.0000, -6.550519427589016E+08, -4.473212889875489E+08, -1.757965379496309E+08,
2458092.916666667, A.D. 2017-Dec-05 10:00:00.0000, -6.550246802721312E+08, -4.473538540066108E+08, -1.758111597107379E+08,
2458092.958333333, A.D. 2017-Dec-05 11:00:00.0000, -6.549974157297562E+08, -4.473864172870745E+08, -1.758257807640842E+08,
2458093.000000000, A.D. 2017-Dec-05 12:00:00.0000, -6.549701491922798E+08, -4.474189788338338E+08, -1.758404011130045E+08,
2458093.041666667, A.D. 2017-Dec-05 13:00:00.0000, -6.549428807190796E+08, -4.474515386599957E+08, -1.758550207647293E+08,
2458093.083333333, A.D. 2017-Dec-05 14:00:00.0000, -6.549156103670979E+08, -4.474840967867094E+08, -1.758696397302815E+08,
2458093.125000000, A.D. 2017-Dec-05 15:00:00.0000, -6.548883381895607E+08, -4.475166532428267E+08, -1.758842580242952E+08,
2458093.166666667, A.D. 2017-Dec-05 16:00:00.0000, -6.548610642347486E+08, -4.475492080643984E+08, -1.758988756647559E+08,
2458093.208333333, A.D. 2017-Dec-05 17:00:00.0000, -6.548337885448508E+08, -4.475817612940094E+08, -1.759134926726654E+08,
2458093.250000000, A.D. 2017-Dec-05 18:00:00.0000, -6.548065111549236E+08, -4.476143129799629E+08, -1.759281090716366E+08,
2458093.291666667, A.D. 2017-Dec-05 19:00:00.0000, -6.547792320919839E+08, -4.476468631753245E+08, -1.759427248874236E+08,
2458093.333333333, A.D. 2017-Dec-05 20:00:00.0000, -6.547519513742617E+08, -4.476794119368449E+08, -1.759573401473962E+08,
2458093.375000000, A.D. 2017-Dec-05 21:00:00.0000, -6.547246690106311E+08, -4.477119593237807E+08, -1.759719548799689E+08,
2458093.416666667, A.D. 2017-Dec-05 22:00:00.0000, -6.546973850002404E+08, -4.477445053966383E+08, -1.759865691139960E+08,
2458093.458333333, A.D. 2017-Dec-05 23:00:00.0000, -6.546700993323545E+08, -4.477770502158683E+08, -1.760011828781469E+08,
2458093.500000000, A.D. 2017-Dec-06 00:00:00.0000, -6.546428119864153E+08, -4.478095938405411E+08, -1.760157962002751E+08,
2458093.541666667, A.D. 2017-Dec-06 01:00:00.0000, -6.546155229323264E+08, -4.478421363270335E+08, -1.760304091067967E+08,
2458093.583333333, A.D. 2017-Dec-06 02:00:00.0000, -6.545882321309559E+08, -4.478746777277599E+08, -1.760450216220937E+08,
2458093.625000000, A.D. 2017-Dec-06 03:00:00.0000, -6.545609395348500E+08, -4.479072180899798E+08, -1.760596337679557E+08,
2458093.666666667, A.D. 2017-Dec-06 04:00:00.0000, -6.545336450891426E+08, -4.479397574547094E+08, -1.760742455630763E+08,
2458093.708333333, A.D. 2017-Dec-06 05:00:00.0000, -6.545063487326413E+08, -4.479722958557678E+08, -1.760888570226148E+08,
2458093.750000000, A.D. 2017-Dec-06 06:00:00.0000, -6.544790503990678E+08, -4.480048333189803E+08, -1.761034681578360E+08,
2458093.791666667, A.D. 2017-Dec-06 07:00:00.0000, -6.544517500184202E+08, -4.480373698615593E+08, -1.761180789758364E+08,
2458093.833333333, A.D. 2017-Dec-06 08:00:00.0000, -6.544244475184318E+08, -4.480699054916802E+08, -1.761326894793650E+08,
2458093.875000000, A.D. 2017-Dec-06 09:00:00.0000, -6.543971428260841E+08, -4.481024402082632E+08, -1.761472996667425E+08,
2458093.916666667, A.D. 2017-Dec-06 10:00:00.0000, -6.543698358691393E+08, -4.481349740009670E+08, -1.761619095318825E+08,
2458093.958333333, A.D. 2017-Dec-06 11:00:00.0000, -6.543425265776480E+08, -4.481675068503982E+08, -1.761765190644145E+08,
2458094.000000000, A.D. 2017-Dec-06 12:00:00.0000, -6.543152148853884E+08, -4.482000387285302E+08, -1.761911282499065E+08,
2458094.041666667, A.D. 2017-Dec-06 13:00:00.0000, -6.542879007311943E+08, -4.482325695993240E+08, -1.762057370701813E+08,
2458094.083333333, A.D. 2017-Dec-06 14:00:00.0000, -6.542605840601343E+08, -4.482650994195297E+08, -1.762203455037179E+08,
2458094.125000000, A.D. 2017-Dec-06 15:00:00.0000, -6.542332648245208E+08, -4.482976281396379E+08, -1.762349535261213E+08,
2458094.166666667, A.D. 2017-Dec-06 16:00:00.0000, -6.542059429847547E+08, -4.483301557049337E+08, -1.762495611106381E+08,
2458094.208333333, A.D. 2017-Dec-06 17:00:00.0000, -6.541786185100666E+08, -4.483626820565728E+08, -1.762641682286814E+08,
2458094.250000000, A.D. 2017-Dec-06 18:00:00.0000, -6.541512913793074E+08, -4.483952071325668E+08, -1.762787748503095E+08,
2458094.291666667, A.D. 2017-Dec-06 19:00:00.0000, -6.541239615813715E+08, -4.484277308693982E+08, -1.762933809450035E+08,
2458094.333333333, A.D. 2017-Dec-06 20:00:00.0000, -6.540966291136709E+08, -4.484602532029396E+08, -1.763079864820919E+08,
2458094.375000000, A.D. 2017-Dec-06 21:00:00.0000, -6.540692939836422E+08, -4.484927740697876E+08, -1.763225914313993E+08,
2458094.416666667, A.D. 2017-Dec-06 22:00:00.0000, -6.540419562083920E+08, -4.485252934088325E+08, -1.763371957639920E+08,
2458094.458333333, A.D. 2017-Dec-06 23:00:00.0000, -6.540146158138453E+08, -4.485578111620970E+08, -1.763517994525650E+08,
2458094.500000000, A.D. 2017-Dec-07 00:00:00.0000, -6.539872728340415E+08, -4.485903272757224E+08, -1.763664024719027E+08,
2458094.541666667, A.D. 2017-Dec-07 01:00:00.0000, -6.539599273103837E+08, -4.486228417009565E+08, -1.763810047993374E+08,
2458094.583333333, A.D. 2017-Dec-07 02:00:00.0000, -6.539325792907603E+08, -4.486553543950561E+08, -1.763956064151668E+08,
2458094.625000000, A.D. 2017-Dec-07 03:00:00.0000, -6.539052288285289E+08, -4.486878653220570E+08, -1.764102073030050E+08,
2458094.666666667, A.D. 2017-Dec-07 04:00:00.0000, -6.538778759813762E+08, -4.487203744533865E+08, -1.764248074500573E+08,
2458094.708333333, A.D. 2017-Dec-07 05:00:00.0000, -6.538505208100885E+08, -4.487528817683114E+08, -1.764394068473152E+08,
2458094.750000000, A.D. 2017-Dec-07 06:00:00.0000, -6.538231633772653E+08, -4.487853872542194E+08, -1.764540054896707E+08,
2458094.791666667, A.D. 2017-Dec-07 07:00:00.0000, -6.537958037460035E+08, -4.488178909067347E+08, -1.764686033759515E+08,
2458094.833333333, A.D. 2017-Dec-07 08:00:00.0000, -6.537684419785836E+08, -4.488503927296711E+08, -1.764832005088784E+08,
2458094.875000000, A.D. 2017-Dec-07 09:00:00.0000, -6.537410781351768E+08, -4.488828927348238E+08, -1.764977968949464E+08,
2458094.916666667, A.D. 2017-Dec-07 10:00:00.0000, -6.537137122725978E+08, -4.489153909416026E+08, -1.765123925442306E+08,
2458094.958333333, A.D. 2017-Dec-07 11:00:00.0000, -6.536863444431220E+08, -4.489478873765091E+08, -1.765269874701185E+08,
2458095.000000000, A.D. 2017-Dec-07 12:00:00.0000, -6.536589746933917E+08, -4.489803820724634E+08, -1.765415816889730E+08,
2458095.041666667, A.D. 2017-Dec-07 13:00:00.0000, -6.536316030634313E+08, -4.490128750679877E+08, -1.765561752197275E+08,
2458095.083333333, A.D. 2017-Dec-07 14:00:00.0000, -6.536042295857974E+08, -4.490453664062591E+08, -1.765707680834219E+08,
2458095.125000000, A.D. 2017-Dec-07 15:00:00.0000, -6.535768542848872E+08, -4.490778561340461E+08, -1.765853603026847E+08,
2458095.166666667, A.D. 2017-Dec-07 16:00:00.0000, -6.535494771764241E+08, -4.491103443005518E+08, -1.765999519011745E+08,
2458095.208333333, A.D. 2017-Dec-07 17:00:00.0000, -6.535220982671437E+08, -4.491428309561859E+08, -1.766145429029891E+08,
2458095.250000000, A.D. 2017-Dec-07 18:00:00.0000, -6.534947175546918E+08, -4.491753161512964E+08, -1.766291333320605E+08,
2458095.291666667, A.D. 2017-Dec-07 19:00:00.0000, -6.534673350277439E+08, -4.492077999348907E+08, -1.766437232115467E+08,
2458095.333333333, A.D. 2017-Dec-07 20:00:00.0000, -6.534399506663502E+08, -4.492402823533808E+08, -1.766583125632389E+08,
2458095.375000000, A.D. 2017-Dec-07 21:00:00.0000, -6.534125644424982E+08, -4.492727634493862E+08, -1.766729014070005E+08,
2458095.416666667, A.D. 2017-Dec-07 22:00:00.0000, -6.533851763208833E+08, -4.493052432606271E+08, -1.766874897602507E+08,
2458095.458333333, A.D. 2017-Dec-07 23:00:00.0000, -6.533577862598668E+08, -4.493377218189381E+08, -1.767020776375095E+08,
2458095.500000000, A.D. 2017-Dec-08 00:00:00.0000, -6.533303942125976E+08, -4.493701991494318E+08, -1.767166650500170E+08,
2458095.541666667, A.D. 2017-Dec-08 01:00:00.0000, -6.533030001282634E+08, -4.494026752698329E+08, -1.767312520054346E+08,
2458095.583333333, A.D. 2017-Dec-08 02:00:00.0000, -6.532756039534417E+08, -4.494351501900004E+08, -1.767458385076387E+08,
